"","recordID","survivorShip","gender","productType","issueDate","matDate","birthDate","currentDate","baseFee","riderFee","rollUpRate","gbAmt","gmwbBalance","wbWithdrawalRate","withdrawal","FundValue1","FundValue2","FundValue3","FundValue4","FundValue5","FundValue6","FundValue7","FundValue8","FundValue9","FundValue10","FundNum1","FundNum2","FundNum3","FundNum4","FundNum5","FundNum6","FundNum7","FundNum8","FundNum9","FundNum10","FundFee1","FundFee2","FundFee3","FundFee4","FundFee5","FundFee6","FundFee7","FundFee8","FundFee9","FundFee10","age","ttm","fmv","Delta1","Delta2","Delta3","Delta4","Delta5","Rho1y","Rho2y","Rho3y","Rho4y","Rho5y","Rho7y","Rho10y","Rho30y"
"175434",175434,1,"M","ABRU",38777,45352,22828,41791,0.02,0.006,0.05,198384.412265,0,0,0,12228.307286,10323.685775,6467.798135,7136.32534,11050.950227,11500.935712,8964.578318,9613.498772,7537.005199,9550.002016,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,51.9534246575342,9.75616438356164,258526.349877,-21838.26035,-12585.876,-12199.83905,-10885.12235,-13187.54665,0.906513,3.344,3.942111,4.891372,9.569758,17.05134,-51.168746,-722.976076
"175447",175447,1,"F","ABRU",38200,47331,28246,41791,0.02,0.006,0.05,178850.208378,0,0,0,14157.892894,13700.951073,8568.898363,0,11908.829626,14086.278978,11116.291585,9915.02714,0,11021.538406,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,37.1095890410959,15.1780821917808,264018.5179,-23077.562,-12827.81625,-10291.25695,-4990.6601,-13422.27835,1.019665,3.564656,4.275896,5.337993,10.407075,25.271813,57.164393,-990.689725
"175944",175944,1,"M","ABRU",37561,46327,27942,41791,0.02,0.006,0.05,197485.326038,0,0,0,11915.587063,12639.645969,7485.129872,4441.700492,9038.99051,12317.217986,9538.327795,7522.634926,8901.865764,8977.931994,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,37.9424657534247,12.427397260274,291363.584582,-21114.43645,-14495.0005,-13634.2307,-7394.1825,-10636.4485,1.075354,3.81678,4.555943,5.677863,11.082175,26.928461,22.857569,-989.355063
"176095",176095,1,"M","ABRU",37591,45261,20880,41791,0.02,0.006,0.05,719042.518796,0,0,0,46309.048557,49060.392468,28388.36978,16040.823634,32909.830374,47845.439344,36616.4834,28161.045393,33994.767862,33746.816324,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.2904109589041,9.50684931506849,750963.427345,-83650.89595,-60296.68005,-54478.86475,-26912.64675,-33630.5053,2.482217,9.665853,11.203055,13.816525,27.123642,-1.913719,-367.325183,-1571.934383
"177037",177037,1,"F","ABRU",40238,46447,22098,41791,0.02,0.006,0.05,194743.806468,0,0,0,20736.15165,19629.346071,13205.347572,11129.65857,13775.097069,20339.44404,16616.660887,15373.077544,14965.447379,15517.376839,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,53.9534246575342,12.7561643835616,212135.845607,-33400.4266,-21133.2822,-21818.67555,-14926.82445,-13921.0049,0.92791,3.329791,3.959927,4.928695,9.626256,23.403229,-5.586721,-816.289442
"177313",177313,1,"F","ABRU",40483,49980,21610,41791,0.02,0.006,0.05,439291.977399,0,0,0,51165.438335,46381.011461,34774.757027,27103.541313,33724.122591,49291.74926,42312.757165,37548.41819,38054.660282,38095.271822,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,55.2904109589041,22.4356164383562,409180.481769,-61688.87665,-38155.3777,-41168.97815,-27083.38695,-25805.17765,1.938517,6.674699,8.046412,10.062199,19.601097,47.564657,177.201936,-1984.015021
"178191",178191,1,"M","ABRU",37956,47453,19633,41791,0.02,0.006,0.05,629907.471384,0,0,0,39861.557775,37607.968013,23668.651736,18189.960989,34558.545882,39279.956445,31002.920618,27759.954895,0,30895.795649,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,60.7068493150685,15.5123287671233,572813.326623,-53720.1211,-31470.62625,-23730.8458,-20627.4349,-26270.14895,1.967208,7.323121,8.608056,10.669228,20.884074,50.857595,-187.588294,-1472.249426
"178602",178602,1,"F","ABRU",40238,50100,25416,41791,0.02,0.006,0.05,273432.593932,0,0,0,32349.850564,30623.156254,20601.268153,17363.047765,0,31730.958877,25923.156121,23983.078907,23347.147268,24208.195925,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,44.8630136986301,22.7643835616438,314633.513324,-43437.21215,-27073.4317,-27713.4753,-20114.2831,-2789.8756,1.429325,4.880366,5.900794,7.386685,14.383814,34.888438,159.20505,-1504.641038
"178684",178684,1,"M","ABRU",39539,47574,19937,41791,0.02,0.006,0.05,156362.907144,0,0,0,11284.067885,11451.525685,5882.475143,7000.032686,9406.837718,11412.899485,8202.173764,9115.737907,7261.090681,9040.269766,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,59.8739726027397,15.8438356164384,133943.404793,-15631.75925,-10672.40305,-8923.0665,-7195.4249,-7122.6068,0.505082,1.863305,2.196639,2.725363,5.331958,12.979233,-36.892769,-394.505894
"178901",178901,1,"F","ABRU",38443,46113,23071,41791,0.02,0.006,0.05,675776.008148,0,0,0,46492.679458,45298.982317,26553.266734,23191.257113,39730.191993,46354.045484,0,33813.551168,31611.624128,36436.825506,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,51.2876712328767,11.841095890411,915621.414322,-70994.7895,-54232.93345,-37792.56825,-34510.2718,-43703.0807,3.370036,12.116733,14.402858,17.923098,35.010358,85.122167,-30.737643,-2954.913316
"178912",178912,1,"M","ABRU",38047,47543,27973,41791,0.02,0.006,0.05,599183.552414,0,0,0,33997.625665,30834.799999,19886.573586,15660.593123,29600.273853,32972.132267,26243.287043,23785.646944,23020.99403,26132.242796,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,37.8575342465753,15.758904109589,876038.465093,-54600.81635,-33193.25555,-33523.13755,-22248.3101,-32458.28895,3.267304,11.418725,13.699055,17.102745,33.34512,80.971082,188.168928,-3183.520645
"179037",179037,1,"M","ABRU",40756,49888,21125,41791,0.02,0.006,0.05,195858.476968,0,0,0,27190.492851,25919.636877,19753.538032,15032.138454,0,26716.402918,23236.94112,20341.225748,21498.674664,20895.171903,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,56.6191780821918,22.1835616438356,134567.952108,-27764.407,-17713.1233,-19506.14885,-12607.09625,-1774.17285,0.67014,2.333239,2.802753,3.500662,6.82468,16.56889,44.442119,-661.481422
"179882",179882,1,"M","ABRU",38808,46478,24990,41791,0.02,0.006,0.05,199580.132889,0,0,0,13545.378033,11606.990894,6959.257624,8041.373265,0,12815.429435,9785.638534,10740.199824,8215.561067,10596.181678,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,46.0301369863014,12.841095890411,271474.458426,-23951.86255,-14233.9486,-13310.26455,-11508.88445,-1597.60295,0.984038,3.529519,4.198569,5.226347,10.208408,24.81692,-3.838297,-869.889168
"180020",180020,1,"F","IBSU",40238,49369,25324,41791,0.02,0.007,0,142112.125947,0,0,0,17536.130497,16600.128128,11167.486725,9412.119875,11649.311979,17200.643155,14052.36317,13000.690702,12655.966383,13122.721603,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,45.1150684931507,20.7616438356164,41440.320474,-3564.11965,-622.38795,-963.53185,-809.1561,-4638.93225,0.78839,1.390796,1.76715,1.898765,3.604197,7.813642,52.513392,-303.969352
"180458",180458,1,"M","IBSU",39203,45413,22706,41791,0.02,0.007,0,385926.974806,0,0,0,31609.899973,29302.661483,16647.398182,22206.36405,30913.037539,30846.252859,23112.288297,27241.74682,19962.40379,26459.099219,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,52.2876712328767,9.92328767123288,180680.405571,-39301.3018,-23465.82325,-19366.2565,-14836.33085,-23704.8354,0.806941,3.015206,3.540786,4.522113,8.786773,21.303777,-87.511373,-588.762819
"181302",181302,1,"F","IBSU",40634,48305,19725,41791,0.02,0.007,0,389271.390252,0,0,0,51095.348716,0,34776.829477,32393.591424,38488.240158,48822.283316,42276.594568,40976.606553,37795.541889,40295.846163,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,60.4547945205479,17.8465753424658,97058.116353,-18849.1961,-4661.89605,-8077.9119,-5562.5098,-16625.6173,1.669658,3.116494,3.571769,4.321686,7.763493,18.572876,27.369282,-549.153811
"181601",181601,1,"F","IBSU",41030,49065,22920,41791,0.02,0.007,0,433043.57533,0,0,0,49609.563147,49386.77068,45505.096445,29894.907876,34948.804022,49569.544895,47579.538812,38609.325282,46729.563677,41210.460495,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,51.7013698630137,19.9287671232877,120828.55215,-5532.86325,1383.39945,812.4701,-719.6044,-12189.9867,3.676929,5.052212,5.245977,6.711207,10.70311,23.056658,113.313855,-811.310949
"182016",182016,1,"M","IBSU",37377,45413,19633,41791,0.02,0.007,0,184820.727565,0,0,0,15812.056171,15744.521151,9360.904931,6832.378516,13952.589754,15960.581984,12292.02161,10809.271192,11127.986969,12409.787141,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,60.7068493150685,9.92328767123288,78028.867644,-17904.3595,-11443.689,-9750.0056,-5095.0521,-10079.9168,0.332763,1.281284,1.532749,1.903224,3.710849,9.189391,-62.590037,-204.082712
"182459",182459,1,"M","IBSU",38261,44835,24929,41791,0.02,0.007,0,439791.841923,0,0,0,39476.693999,36846.588045,23230.913285,18744.383695,33755.427785,38707.348308,30561.076057,28031.049952,27066.322232,30601.857003,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,46.1972602739726,8.33972602739726,220882.890827,-53247.83485,-32910.47105,-29559.87945,-16619.70475,-27762.23865,0.957222,3.687022,4.28747,5.505844,11.23364,-130.421093,173.079324,-889.740079
"182733",182733,1,"M","IBSU",41061,48731,28216,41791,0.02,0.007,0,159877.475989,0,0,0,24192.776105,23934.994793,21667.570976,15246.433327,17679.575321,24113.067618,0,0,22368.031481,20297.167605,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,37.1917808219178,19.013698630137,50651.897138,9566.55035,13126.6658,11947.6193,5009.90305,-425.443,1.823855,2.232377,2.373606,2.838989,5.010431,10.308491,66.818123,-387.876637
"182865",182865,1,"F","IBSU",39448,45292,22098,41791,0.02,0.007,0,453218.54883,0,0,0,43390.676106,43723.567818,23343.445923,26379.594697,36443.346732,43762.53158,32050.010152,34722.713239,28491.693798,34863.779903,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,53.9534246575342,9.59178082191781,202283.669209,-52339.0149,-32673.9492,-26617.1314,-18485.9673,-28271.51345,0.989753,3.716859,4.531513,5.838346,11.747412,-4.567356,-36.074788,-775.046168
"183137",183137,1,"F","IBSU",38961,49188,25112,41791,0.02,0.007,0,453234.497432,0,0,0,39360.548486,36588.380254,21201.099071,23770.135801,35351.138676,38459.789119,29112.248407,31471.140111,25280.342612,31606.990178,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,45.6958904109589,20.2657534246575,153463.063488,-25559.19225,-13966.42475,-11473.421,-7382.393,-19367.4381,0.815513,2.703004,3.360449,4.263879,8.411253,19.955559,141.619242,-934.622897
"183154",183154,1,"M","IBSU",38899,49126,19756,41791,0.02,0.007,0,434183.25482,0,0,0,44376.456853,0,23269.287905,25768.996891,38578.460611,43116.615813,32386.783881,34795.086245,27852.005646,34842.197434,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,60.3698630136986,20.0958904109589,87087.552614,-22360.29845,-5930.92645,-10070.85385,-6477.08435,-15643.94035,0.462813,1.610888,1.978048,2.48184,4.882109,11.659789,28.847833,-454.321926
"183387",183387,1,"M","IBSU",38961,45901,19845,41791,0.02,0.007,0,427840.471421,0,0,0,37155.237995,34538.39005,20013.234369,22438.331955,33370.469199,36304.946778,27481.134276,29707.860936,23863.92422,29836.099534,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,60.1260273972603,11.2602739726027,169170.335694,-37828.54625,-22410.0604,-18877.88675,-12804.64485,-22379.84035,0.739332,2.797821,3.344539,4.191765,8.365582,19.868234,-105.697785,-502.606041
"183588",183588,1,"F","IBSU",38108,48700,28065,41791,0.02,0.007,0,215276.616147,0,0,0,20485.342212,19282.348928,12318.746378,9689.300333,17647.712688,20161.486869,16032.629456,14522.499087,14299.449372,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,37.6054794520548,18.9287671232877,82839.811689,-13608.06535,-7269.0124,-6184.33805,-2849.3396,-9606.49395,0.443256,1.453415,1.821349,2.299683,4.444031,10.921049,87.35557,-523.249889
"183627",183627,1,"F","IBSU",38353,48580,20090,41791,0.02,0.007,0,188435.463238,0,0,0,16867.395369,15487.195305,9590.222359,8486.281952,14904.946267,16425.849569,12833.818432,12323.211227,11232.704645,13168.76212,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,59.4547945205479,18.6,55716.308382,-10549.0312,-5854.73625,-5012.9411,-2832.15615,-7694.33765,0.274703,0.956376,1.158474,1.488589,2.968591,7.081534,16.306408,-268.797523
"184446",184446,1,"M","IBSU",38718,48945,25689,41791,0.02,0.007,0,415557.744354,0,0,0,37437.290091,32475.666789,19949.673586,21353.079833,33835.238889,35600.076519,27549.062007,29097.558027,23385.989927,29311.345042,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,44.1150684931507,19.6,136667.761843,-23591.514,-12370.3899,-10649.49035,-6750.2391,-18255.4492,0.718077,2.402017,2.947086,3.795912,7.460022,17.930486,109.451856,-800.833903
"184650",184650,1,"F","IBSU",37135,44805,21976,41791,0.02,0.007,0,178380.649412,0,0,0,15050.912652,17320.639295,9195.285464,6229.355876,13330.816529,16121.636747,11899.16492,10093.231401,11323.303405,12171.818197,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,54.2876712328767,8.25753424657534,89469.722557,-20988.2853,-14842.62295,-12009.8083,-5984.8294,-11044.35345,0.372551,1.46361,1.73233,2.164781,4.337874,-56.493708,61.465046,-329.297237
"184792",184792,1,"M","IBSU",36617,45383,24990,41791,0.02,0.007,0,160756.389345,0,0,0,12677.648355,15733.833168,6688.815793,7947.092548,0,14039.773488,0,10541.832702,8833.345327,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,46.0301369863014,9.84109589041096,96619.515457,-13748.42855,-11170.29055,-5186.80655,-4792.40415,0,0.365139,1.341457,1.583594,1.965803,3.883603,6.289298,-16.394483,-296.141067
"184879",184879,1,"F","IBSU",36892,45658,27638,41791,0.02,0.007,0,146303.966467,0,0,0,9067.690037,10732.740341,5143.993331,5086.652218,11019.484879,9836.06667,6912.168403,7116.850546,6540.689044,8271.758805,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,38.7753424657534,10.5945205479452,83441.377685,-11837.5292,-8282.3153,-6101.9447,-3761.6187,-8544.44095,0.372515,1.311386,1.569603,1.957836,3.864281,9.369923,14.466789,-352.624663
"185083",185083,1,"M","IBSU",39326,45170,28369,41791,0.02,0.007,0,364186.927583,0,0,0,31106.297495,30497.078033,16271.711276,21647.427331,29593.309054,31035.176513,22662.079243,26672.245763,19870.05491,26082.757179,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,36.772602739726,9.25753424657534,187819.061219,-41356.058,-25576.7547,-20658.8414,-15807.2035,-23864.25775,0.900065,3.264087,3.949403,4.970084,9.881894,-33.413385,95.181764,-862.36518
"185680",185680,1,"F","IBSU",36647,45413,19450,41791,0.02,0.007,0,376189.802715,0,0,0,21296.280554,27538.619255,11310.307666,13123.008628,28545.258242,23970.804465,15723.332414,17556.308097,15089.952394,20345.841403,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,61.2082191780822,9.92328767123288,195865.736783,-27851.6802,-20597.42565,-13930.60815,-9523.8318,-21500.5413,0.739629,2.825347,3.294646,4.07188,8.060484,19.152178,-118.51695,-482.53554
"185793",185793,1,"F","IBSU",37926,45597,19633,41791,0.02,0.007,0,203835.223427,0,0,0,18360.569751,16765.665483,11148.108978,7990.916114,15191.701616,17859.760246,14441.680827,12490.094904,12793.099815,13942.274554,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,60.7068493150685,10.427397260274,89224.037908,-20772.7599,-12557.0315,-11409.8862,-5865.7085,-11230.7793,0.395467,1.493452,1.74765,2.235823,4.560829,10.669238,-55.057877,-271.111687
"185874",185874,1,"F","IBSU",38869,48731,27973,41791,0.02,0.007,0,469441.544208,0,0,0,48116.637378,0,25257.68514,27925.683747,41883.890665,46000.033185,35135.470477,37717.669833,29859.28542,37489.715746,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,37.8575342465753,19.013698630137,174621.56634,-34282.46915,-8953.1934,-15246.65495,-9847.6621,-24494.7071,0.963939,3.167222,3.879517,4.983431,9.690437,23.54938,187.173114,-1133.81777
"185891",185891,1,"M","IBSU",38626,48853,22402,41791,0.02,0.007,0,169761.665719,0,0,0,15153.699601,13970.434338,8562.757002,8116.902961,13127.024244,14771.990491,11487.891449,11415.938439,10048.516804,11908.51693,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,53.1205479452055,19.3479452054795,48597.330774,-9080.56475,-5006.0365,-4274.38065,-2509.3521,-6549.77305,0.246474,0.845648,1.02078,1.319412,2.619306,6.199178,23.35035,-253.935865
"186484",186484,1,"F","IBSU",38384,45323,24838,41791,0.02,0.007,0,402466.562909,0,0,0,35718.939403,32953.120028,19928.968704,18505.921278,32028.734595,34850.342982,26920.476588,26479.654939,23506.778525,28050.168594,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,46.4465753424658,9.67671232876712,200937.073131,-44819.2268,-27012.01415,-23563.9183,-14282.41065,-25452.9322,0.955243,3.471953,4.11297,5.242631,10.645947,2.411007,10.545481,-834.841634
"186725",186725,1,"F","IBSU",39114,48245,22433,41791,0.02,0.007,0,210353.057134,0,0,0,20641.3753,18668.771253,10659.709069,13162.778833,18911.701963,0,14946.17171,16954.675928,12764.930616,16584.642494,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,53.0356164383562,17.6821917808219,74597.394183,-11908.33705,-6171.33445,-6865.38445,-4719.19155,-11027.31245,0.368571,1.272077,1.532423,1.94426,3.83941,9.203675,30.684047,-373.174727
"187340",187340,1,"M","IBSU",40026,48792,22068,41791,0.02,0.007,0,371091.120863,0,0,0,52868.851184,51092.026133,30408.060144,24556.511204,31108.412958,52336.308439,40277.592459,36507.928561,35792.507628,36989.243462,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,54.0356164383562,19.1808219178082,90105.478069,13246.5224,13970.8752,11788.22565,6072.4243,-4412.2402,3.623993,4.558437,4.719521,5.418175,8.856443,18.166437,61.538029,-581.415353
"187434",187434,1,"M","IBSU",38718,45292,27791,41791,0.02,0.007,0,135845.695117,0,0,0,13607.519097,11804.093057,7251.20765,7761.310739,0,12939.73789,10013.395373,10576.234967,8500.222739,10653.941203,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,38.3561643835616,9.59178082191781,72329.504937,-16912.04885,-9811.6688,-8584.15695,-5769.93855,-994.8472,0.332628,1.20249,1.460975,1.87381,3.711385,-1.5012,16.093216,-305.787458
"188178",188178,1,"M","IBSU",38930,45139,22221,41791,0.02,0.007,0,158879.612906,0,0,0,0,16401.752665,9427.046105,10620.400445,15869.000091,17441.886611,13124.3307,14221.4933,0,14195.392915,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,53.6164383561644,9.17260273972603,73845.687754,-12842.13915,-12294.52155,-8222.88685,-7919.26335,-12361.6987,0.319719,1.232697,1.433232,1.813867,3.661195,-17.159679,-2.104019,-245.648806
"188605",188605,1,"M","IBSU",40848,49249,28307,41791,0.02,0.007,0,428894.024064,0,0,0,52085.719367,50366.378277,41698.280702,29698.901092,35361.077227,51449.024102,46707.541377,39480.368797,44245.479961,41181.800838,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,36.9424657534247,20.4328767123288,128424.553043,987.8774,6279.77935,5831.08155,1974.4294,-10478.81115,3.699068,5.503053,6.082248,6.88036,12.025006,25.488556,182.517203,-994.536364
"188700",188700,1,"F","IBSU",37561,44866,27973,41791,0.02,0.007,0,388206.420351,0,0,0,34516.867026,36614.308374,21682.795073,12866.641353,26183.99176,35680.304556,27630.463392,21791.439066,25786.771163,26007.118505,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,37.8575342465753,8.42465753424658,210279.365401,-47087.7408,-31760.99025,-27465.39185,-12630.65975,-22121.1951,0.973613,3.580375,4.224762,5.418375,11.320078,-111.681435,240.035277,-1029.681915
"189347",189347,1,"F","IBSU",39264,45108,25235,41791,0.02,0.007,0,187139.855743,0,0,0,16668.8227,16101.118304,8531.552791,11158.820611,15302.543699,16532.980862,12014.100407,14019.671605,10442.900862,13673.150097,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,45.358904109589,9.08767123287671,93872.529621,-21887.66395,-13454.02135,-10864.38875,-8263.41605,-12309.8462,0.443041,1.661402,1.976802,2.466197,4.994785,-24.355979,46.588313,-412.93052
"189517",189517,1,"M","IBSU",39783,49279,19360,41791,0.02,0.007,0,189957.985842,0,0,0,26234.454879,25290.052312,15791.01737,10721.975251,13898.464394,25960.159123,20458.990957,17078.846313,18338.750931,17796.767165,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,61.4547945205479,20.5150684931507,28965.24157,-1537.37385,741.36855,285.65045,-89.3277,-3183.86725,0.976346,1.350558,1.571892,1.7885,2.92746,6.316575,17.158026,-191.105038
"189549",189549,1,"M","IBSU",41122,48792,25020,41791,0.02,0.007,0,167704.05324,0,0,0,19899.365501,20069.319589,17896.972837,12955.229447,14952.577389,19984.732356,18896.232234,16093.180992,18557.699912,16974.79409,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,45.9479452054794,19.1808219178082,48119.783844,5971.59975,6316.8565,7115.179,3371.2656,-2315.3423,1.868557,2.248779,2.376112,2.619578,4.322838,9.158042,46.843432,-332.510546
